1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	Uniprot ID
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6225600	10349000	10736000	12629000	4812800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Q4TT34;F2Z2X0;O00746;A0A087WVT9;H0Y6J0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3182000	2808900	4512900	5202300	4809700	2173800	0	0	0	0	0	0	0	0	0	0	H0Y8R1;F5H5I6;H0YAK1;Q12849
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92607	0	0	3114500	8512700	11434000	31962	0	0	0	0	0	0	0	0	0	0	0	47809	0	56599	0	0	0	0	0	0	0	F5H5P2;P12694;F5GXU9
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	391440	0	20501000	30026000	6513300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304660	2179200	F5H702;Q96GC5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	957540	2410200	3373000	2503000	660170	260070	268100	0	588650	208890	0	0	0	0	0	0	0	0	0	F6T1Q0;Q6L8Q7
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2466200	3758800	1937900	0	0	0	0	0	0	0	0	99718	0	0	0	0	332890	815330	1094400	150140	0	0	Q5SZR4;F6TB26;Q9Y2W6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106500	210590	543260	283220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	F6TLX2;Q9HC38;I3L3Q4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298670	0	143520	0	0	0	0	0	0	0	321140	0	1441300	726850	815540	153520	0	0	0	0	0	0	0	0	0	0	0	0	0	F8VZA2;Q6P1Q0;F8VP71;F8VVQ3;H0YIV5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70674	0	0	0	0	0	0	0	0	0	333830	0	840300	3555900	1510900	8202600	17798000	22666000	36527000	50464000	105250000	141600000	42147000	3569700	F8W1A4;P54819;F8VY04;F8VZG5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	176660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1091000	0	0	0	0	1415300	1114200	0	1366300	1659900	0	0	0	1702100	2133600	3058400	2463900	8603300	8734300	17336000	43950000	F8W7Q4;Q96A26;E9PH05
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	513170	0	593860	662150	874100	737080	2502300	0	F8W8H5;Q969Q5
139370	0	0	0	0	0	0	1219700	0	1706000	5712500	5335000	0	7394800	8228400	12288000	33972000	71073000	2756700	250610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G3V0I5;P49821;B4DE93
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119350	1714700	0	253470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105410	95648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G3V325;O75127
25037	0	0	0	0	0	0	0	28640	0	0	0	0	2475100	1632000	3480800	8951100	17255000	18133000	11465000	31269000	7413800	3053400	755020	328800	509820	1755300	507710	2059200	2306100	1484500	1630700	4477000	5317200	8668200	6670900	6737900	7489900	2103500	582390	102120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G5E9W7;G5E9V5;P82650
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29230	51987	83322	975290	124500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G8JLD5;O00429
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139120	219440	400870	0	131420	0	0	337810	503330	79012	0	0	0	0	0	0	0	0	0	0	0	H0YB62;H0YB09;Q7Z3D6;H0YB11
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26938	0	0	0	0	0	0	0	0	0	2192800	4820000	0	0	0	H3BLU7;O43488
0	0	0	0	0	0	0	62125	0	0	1202200	2286500	0	0	0	1339500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4387000	16970000	4516400	3597000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1676400	0	0	0	0	H3BNX8;P20674;H3BRM5;H3BV69
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	615520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130250	0	0	1678100	H3BP28;Q99807;H3BSZ3;H3BTN8;I3L1T0;H3BS11
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5586400	5741800	2333400	0	0	0	0	0	0	0	0	H3BTB7;Q5JPH6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124210	123520	63393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	876720	0	0	0	0	0	0	0	0	0	662690	0	0	0	0	0	0	0	0	0	0	0	0	H7BXK9;Q9NP58
0	0	0	0	0	0	0	0	0	26138	0	0	0	0	0	59420	88693	132680	349880	0	231480	77741	130990	126920	0	0	129970	118200	0	45085	23356	40576	181780	79530	140990	65073	460370	1546600	1521900	3024300	2838200	3122700	1215800	1777300	895740	773090	202350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	H7BXY3;Q7L2E3
0	0	0	0	0	0	0	0	0	0	0	0	0	528120	0	0	0	0	0	0	8154900	4343100	11178000	3467700	3901200	1408400	2397300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	H7C1U8;Q9BUR5
63236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1192500	2332100	2121800	5906700	3136300	6589500	1994900	982290	0	0	0	1159800	0	411790	423970	1013500	0	794610	1345400	1822700	1601400	843040	3006600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	I3L0E3;Q9Y2R5;E9PE17
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112750	0	0	0	1153100	2799500	3786500	5795100	1135500	418990	0	I3L448;Q5TC12;A8MRA7;H0YEW4;H0YD21
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	690370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2693900	0	0	0	0	15946	0	0	0	0	0	0	0	0	0	1375800	1338400	1188400	3024000	4873500	3327400	4156700	3960100	5262900	854780	793640	1316900	322460	319210	257870	0	0	0	0	0	0	0	0	0	0	0	S4R3Q9;J3KNA0;Q15070;E7EVY0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310300	0	0	532180	5430600	3961000	2812000	3476400	5569100	5310000	3252100	17596000	5504100	3530000	2270900	4414000	2270900	1690000	750720	0	J3KNF8;O43169;H3BUX2;D6RFH4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8920400	15643000	7452200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S4R360;J3KPP0;S4R2Z7;Q9Y6G3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2457600	4445500	0	5022900	6022200	6287800	2226200	0	0	0	0	0	0	0	0	0	0	J3KQ48;Q9Y3E5
0	0	0	0	0	0	0	0	0	0	0	0	0	444030	1728000	4228500	14784000	25590000	18930000	1391000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84625	0	0	0	0	0	0	356150	366520	152360	0	J3KS15;Q14197
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115480	0	823660	1578200	15285000	8883400	0	0	0	0	852510	6059600	12309000	30235000	2695600	0	0	0	0	0	0	0	J3KS22;Q7Z4W1;J3QS36;J3KRZ4;J3QL34;J3QS45;J3KSZ5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	872330	724290	560280	2867100	4116400	5939400	10154000	20196000	26948000	30799000	12702000	794280	J3QL56;O75880
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3802000	8773800	21402000	17567000	10653000	31101000	8335000	12135000	5372600	4811100	1251500	1719900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95330	0	0	0	0	0	0	0	0	0	4489300	1779900	0	0	0	J3QLS3;Q9Y2R9;J3QQS1;J3KSI8;J3QKW2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48838	0	0	0	0	1329100	6882800	13275000	7628100	14722000	7849800	8677400	2475800	5585200	3823700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	J3QTA6;Q9BRQ6;J3QTB2;H0Y922
32980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33758	371420	365590	681330	36603	205650	21201	43290	37844	60325	0	0	44925	24190	0	111690	0	192400	214520	261510	178710	47028	113010	287080	647730	1767600	2915300	4758700	11145000	9293400	18700000	20196000	16455000	15788000	17890000	5968300	1162200	90778	60249	163130	141730	24275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	K7EKE6;K7EJE8;P36776
0	0	0	0	0	0	0	0	0	0	782150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	809240	0	0	0	0	0	0	0	0	0	0	191330	2406500	2611300	7029200	45338000	64105000	68695000	40702000	27613000	32460000	9385400	0	0	0	0	0	0	0	0	0	0	0	K7ELQ9;Q6UW68;K7ER05;K7EJQ9;K7EM09;K7EPR0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163930	0	0	0	0	0	0	397980	0	0	394070	0	769770	976340	1224000	3453100	4775000	2982200	255840	0	0	K7ESP4;Q8WVC6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	909450	2875900	5452300	3277800	0	201920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	M0QWZ7;Q9NP81;M0R2C6;M0R259
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23768	0	109860	100890	174260	174360	166830	104130	0	0	0	0	0	0	0	0	0	0	90697	94661	92037	0	754660	0	M0QXB5;O95571;M0QY80
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2360900	6742900	12109000	8655100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550850	M0R226;Q9BQ48
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230090	174310	211260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O00154;K7EKP8
0	0	0	0	0	0	0	784960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1025600	2641500	5648100	8084900	450430	0	0	0	0	0	0	0	0	0	0	0	O00330
0	0	0	0	0	0	0	0	0	0	0	41033	0	0	0	0	0	0	0	0	0	0	0	68775	0	0	0	0	72321	0	0	0	12462	0	95750	0	144980	144990	183360	290970	123320	0	20502	23194	0	502660	100170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O00411
0	0	0	0	0	0	0	1895600	0	2386900	3664400	2501900	0	13003000	7064400	10772000	5192400	10967000	0	0	0	4957700	1561700	0	0	2769500	0	1911700	4815400	2484600	0	1132200	4380700	10030000	14096000	47472000	35659000	113680000	11398000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4326300	4691900	11980000	61013000	O00483
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3422200	0	9834600	54706000	77292000	105800000	65719000	26174000	4755100	3828800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O14521;H0YD96;H0YD41;G3V173;E9PK73;H3BRW5
0	0	0	0	0	0	0	0	0	753260	0	0	0	1319800	1662400	1562600	1305800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4549000	3069500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O14548;E5RJZ1;H0YBD2
0	0	0	0	0	0	0	0	0	0	0	415470	0	0	0	0	4470000	8313200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O14561;I3L505;H3BNK3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74002	0	0	0	0	302360	25135	210930	0	183660	317850	0	0	0	106380	0	0	69512	165710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O14874;H3BS02;H3BTL2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020800	1314500	2511400	0	0	0	1255900	4473100	4955300	6977100	4148600	4928800	3872200	1708900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Q5VV89;O14880;Q5VV87
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	639190	734100	886310	2901900	4439500	1895200	4133900	3727800	2489000	1558700	582620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O14925;Q5SRD1
0	0	0	0	0	0	0	4087100	0	8065500	12958000	11040000	0	32179000	26128000	58239000	107400000	191630000	12804000	531890	0	0	0	631090	645000	0	119640	0	1893900	52243000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O14949
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113020	166210	48791	0	0	0	0	0	0	0	0	0	0	0	0	0	O15091;A0A0A0MTQ0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1635200	2090700	2890600	4462200	9759600	O15235
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22569	0	818350	12716000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O15254
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122100	129260	244380	642210	1802300	10416000	20785000	1833700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O15270;H0YJV2
860430	0	0	0	0	0	0	0	0	1299300	2189300	0	0	2151900	0	3700500	12549000	26000000	1733700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O43181
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	592640	5622300	6076200	614840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O43464;A0A0C4DG44
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39114	0	0	0	0	26935	761220	5070100	7208900	7378200	667630	346880	0	46900	44175	200320	195050	942050	648680	1417700	2448700	4665000	7901800	4093300	14319000	7300600	17165000	7338000	680430	0	0	0	0	0	0	O43615;M0QXU7
0	0	0	0	0	0	0	4615300	0	7663900	13169000	24516000	0	33389000	20506000	45427000	76510000	98733000	12834000	5292500	5084100	2868100	4441100	0	352160	1003300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2941600	O43676;C9JKQ2
0	0	0	0	0	0	0	608150	0	0	1876300	1990200	0	0	0	2819300	6145600	9550500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O43677
0	0	0	0	0	0	0	1645000	0	0	5937200	6833200	0	6152000	7235900	11183000	25207000	50488000	3600000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6135200	O43678
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1839900	1304000	O43715
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328520	0	780660	2822900	0	4612400	8845100	11369000	13829000	23136000	27776000	22001000	20141000	16146000	11960000	6390900	5784300	2762700	2088100	1074800	0	0	0	0	0	0	0	0	0	0	0	0	O43772;C9JPE1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378740	1319200	1981300	6815600	7786200	7760900	5279900	4355400	3737600	837830	645950	0	0	0	0	0	0	0	0	O43808;B0QYW5;F6RTR7;F8WE74
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	408510	1235800	243400	456350	7548300	13838000	17495000	16162000	1183900	O43819
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123430	0	0	0	697460	916060	1171500	1303100	1361200	944290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	U3KPU7;U3KQS2;O43826;U3KQL4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68224	0	78682	140630	0	0	599370	372020	0	0	0	0	0	0	0	0	0	0	0	O43865
0	0	0	0	0	0	0	0	0	623580	3107500	5187400	0	3468400	6328800	7751400	31166000	80062000	731760	0	638160	0	0	0	0	0	0	0	333410	317070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	601500	O43920
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274390	1174300	2398600	2998400	4998200	3730900	6595600	8387500	10335000	7009700	1306900	0	0	0	0	0	0	0	0	0	0	0	0	0	O60488
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3065800	7739300	6524500	2493300	15688000	3746900	4740600	0	3131600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O60783
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3163900	1414900	6430800	5075000	5451400	5076500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O60830;V9GYS0
0	0	0	0	0	0	0	0	0	0	0	0	0	38988	0	0	0	0	0	0	0	0	24029	0	363370	0	0	0	43953	0	0	35063	0	0	0	102850	470250	2440900	2665900	5860200	16641000	17098000	3855800	391070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O75027;A0A087WW65;B4DGL8
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392070	0	875020	4229600	3583500	3278900	3869000	2621900	850580	1656000	709640	0	0	0	0	0	0	0	O75208;H3BNT2;H3BSJ5;H3BPY0
0	0	0	0	0	0	0	1043000	299910	1793300	4852700	6205600	0	8499000	7390200	15200000	30136000	49459000	4962000	503930	683180	464850	927320	397250	713230	0	0	0	0	0	0	183640	2013100	3791400	1781200	330350	348860	542250	0	0	0	0	0	3949200	8506000	993210	0	0	0	379000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O75251;F5H5N1;F5GXJ1
0	0	0	0	0	0	0	2318200	224100	2366700	6805900	8976400	0	13824000	11463000	20646000	41139000	87367000	8193800	2004800	2326700	2045400	2320200	1002800	3127000	840070	460010	0	0	0	57709	362960	3420700	3736700	2505400	0	0	1722300	0	0	0	0	0	5053600	8441100	2966800	0	0	761130	1089600	0	0	0	0	289120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O75306
0	0	0	0	0	0	0	0	0	0	0	0	0	115680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	830730	624510	0	574790	958040	2281100	1292200	2708100	1755600	5538700	8572500	9079600	4040500	3432400	7514600	21181000	55943000	30852000	1445900	0	0	0	0	0	303920	0	0	0	0	0	0	1506500	1682900	0	0	0	O75323;F8WBI5
0	0	0	0	0	0	0	391260	0	0	1901400	5586600	0	137860	0	3020100	2412700	8611200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O75380;D6RBT3
