Uniprot ID	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57
Q9H490	0	0	0	0	0	0	0	533.059021	1784.46228	22062.68164	9857.164063	0	8124.248535	32617.26953	17078.55859	14836.47266	15269.15234	10338.2041	29344.02539	18363.91797	19267.33984	24396.95703	16229.0752	15008.73047	11727.58105	47172.92188	18863.52344	15003.41406	31577.00781	13019.11523	17248.72461	32541.67383	19072.16406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9HCC0	0	69395.77344	0	0	0	0	0	0	0	0	0	5127.193848	7047.422852	6021.505371	9274.589844	9467.813477	6195.083984	0	0.43938446	7561.095215	0	2276.964844	12782.6582	5603.315918	3191.763916	0	1411.727783	5408.908203	10393.76563	7566.257324	9928.001953	15468.16211	56310.08984	12144.68164	0	0	3122.025635	13876.07129	32695.56055	3734.583008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9NRK6	0	0	0	0	4592.563965	0	0	0	0	0	0	9241.337891	10643.32227	7642.820313	0	0	12765.88379	14114.27539	0	14214.48047	12221.54004	17053.60547	10444.63477	9848.248047	6878.709961	85905.72656	22017.55469	17785.42383	50464.13281	29488.17383	37135.16797	51478.44531	71596.04688	31670.49805	21658.6582	49545.46484	26715.64063	41264.05469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9Y520	0	0	3541.680176	3968.907227	5806.137207	3973.562012	2383.9375	6513.663574	5601.813965	7558.448242	9192.787109	8571.803711	15038.45996	12980.56934	12268.87207	15285.31641	21474.71289	17577.14648	34220.87891	17023.39063	19593.60742	13752.47168	8590.56543	10830.24609	4726.591797	1740.214478	2962.417969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9Y592	0	0	1554.898193	3753.824463	4291.694824	0	1504.061523	0	5207.972656	8286.280273	6224.550781	12802.89551	40573.46094	58463.59766	48237.95703	58376.35938	55504.67969	41267.45313	168867.5	53609.87109	34156.94531	46606.45313	29046.95508	49447.84766	43787.75	31068.36719	5251.780273	3222.13916	3005.678467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9Y6A9	0	118620.7031	0	0	0	0	0	0	0	0	8416.37793	0	0	0	17826.34766	17131.67188	22221.86719	13492.38086	38117.63281	42423.30078	37927.44141	47797.91016	22731.39844	0	0	81985.25781	18640.8125	21256.01953	26088.34961	15867.05859	26327.48828	42722.4375	23035.48047	12426.50684	0	9046.279297	23977.29883	166053.0156	84655.47656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6139.260254	0	0
Q9Y6G3	0	0	0	0.706775844	372.2802124	472.374054	0.169363022	0	1119.158936	0	0	3.960267544	716.9991455	5967.555664	7585.781738	25122.20508	45731.03125	49481.875	38336.24219	1938.796143	0	3641.462402	1120.174194	1998.830933	0	8.706000328	0	0	0	0	0	0	0	0	5267.761719	0	0	0	0	0	2870.126953	0	0	2698.431641	0	0	0	0	0	0.239299774	0	0	711.4230347	0	4673.652344	618.6096191	0
A2RRP1	0	43599.78516	0	812.4832764	2081.333252	151.4411774	0	0.314832687	3303.639404	275.6282349	0	8128.373535	10553.74707	16215.14648	21281.89063	27359.99023	31922.76953	36320.32422	84865.98438	49670.86328	49506.07422	36261.36719	23457.98633	34267.91406	13589.76367	36759.09375	23761.00977	10118.68652	5674.514648	167.2754974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O15126	0	48000.07031	0	2657.621338	0	0	0	0	0	0	4840.288086	0	0	0	4494.883301	0	2637.938965	0	0	0	7352.566406	7120.709473	10261.16699	8327.435547	9112.631836	12019.86719	11232.27246	2811.992676	30445.57813	8103.975098	7172.184082	11241.55176	4979.147949	3385.913086	2155.382568	804.7875366	5473.676758	2629.053467	27320.02734	10983.80664	2065.496094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O15143	0	190407.7969	0	1403.348877	0	0	0	5100.136719	0	0	2519.813477	0	0	11865.49805	1174.967529	0	6393.600586	0	2896.235352	11104.10059	2245.689209	2466.294922	0.288957596	10989.06055	2125.872314	8462.761719	3857.754639	9131.808594	13681.27539	9124.291016	21549.4375	38832.625	60939.96875	28928.64063	7416.866211	0	1901.860474	0	0	0	0	0	1255.057861	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O60271	2364.041016	27291.66602	0	2869.990234	0	2788.004883	1153.625366	1259.278564	0	2113.914307	0	0	0	6731.474121	35144.41016	3974.804443	3475.44043	2922.191162	6884.723633	7999.20459	18836.875	32225.35742	24956.72266	15322.7959	8057.45166	9101.431641	1916.087769	3885.265625	1495.704346	0	2644.440674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1853.930176	0	0	0	0	0	0	0	2302.729736	0
P08913	0	0	0	0	5020.246094	3654.426758	2886.314453	4820.755859	0	0	0	0	7774.594238	4609.234375	0	8770.478516	8354.974609	0	22304.16016	10676.62988	11354.67969	11762.26758	0	6996.264648	12384.38086	43635.07813	15280.13965	9335.395508	25523.55664	10956.16797	18233.19922	28980.43164	29111.375	0	14146.29492	0	46187.01563	120556.7031	24109.45898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P11413	0	213169.7031	0	3479.687744	0	1358.150635	0	2162.952148	0	0	10352.59766	3751.699951	0	997.3084106	5736.727539	0	0	1792.419556	0	0	0	1257.352051	1037.630127	1127.891968	0	0	0	0	1663.827148	0	0	350.7293701	1536.966187	0	5980.241211	0	2215.609619	5833.07959	33012.19531	6436.249023	3646.494873	6382.194824	4011.549072	778.5899048	0	0	6333.630859	0	0	0	0	0	0	472.2616882	0	0	0
P21281	0	978630.625	0	0	11058.53906	0	0	0	0	0	6954.192383	0	19616.70898	8150.350586	12055.47656	17858.16602	18165.29688	15470.87402	42450.70703	37713.58203	72285.03125	60554.48438	18626.91992	11547.78516	0	30227.2168	17503.1582	17855.97461	14997.8457	13765.25684	3321.658203	14453.89258	0	14633.60645	0	0	0	0	0	0	0	12547.25977	12675.63379	0	0	0	0	0	0	0	0	0	0	0	0	9101.415039	0
P22314	0	567009.375	0	0	0	991.7321777	0	0	0	1647.30188	56920.46094	0	2182.496338	0	0	0	0	4579.998535	0.238197327	0	0	0	0	3093.440674	3736.820313	4342.380371	1645.453491	0	3444.714355	3014.08252	0	5797.993164	6830.03418	3034.521484	2491.167725	16245.95801	5348.883789	16487.59961	85505.88281	23772.42188	0	9973.771484	0	0	0	0	37554.33203	0	2130.519043	0	0	0	0	2974.957031	0	0	0
P23378	0	0	0	359090.0625	484491.625	478137.1875	373339.8125	396749.8438	951987.4375	1011540.5	0	0	0	382455.6875	531012	693030.75	508130.5938	0	0	721070.625	805661.75	1452888	813033.25	68363.17188	0	961100.875	244622.9688	379379.5625	407767.25	286915	0	1026435.938	290276.9375	410036.9375	0	0	0	0	1767671.75	0	0	0	0	0	415237.3125	0	0	0	0	0	0	0	0	0	0	0	0
P27482	0	5124886	0	0	17252.36328	7190.644531	0	0	19552.03906	12353.81641	77649.47656	13562.96191	0	7981.246094	9862.966797	8688.650391	0	0	0	10965.75781	0	0	7071.003906	10691.99707	10314.45703	15923.81836	0	13155.67871	0	11128.11328	0	0	0	0	0	0	0	0	0	0	0	57700.92969	0	1520.007813	14919.86328	0	21319.50781	0	0	4449.628906	10351.82813	0	0	20733.42969	8829.1875	0	13048.95898
P29034	2085.481201	8957459	0	19102.64063	77008.21875	12502.97559	0	1346.940552	32455.89844	43363.78125	0	16450.01172	0	0	3514.977295	23309.10742	0	0	0	0	0	0	8953.879883	12711.7666	0	0	0	0	0	13009.08008	0	0	0	0	0	0	19844.45898	0	0	0	0	140867.25	2427.049072	5530.98877	22769.5625	0	0	4498.030762	0	6969.604004	25562.90039	1454.404419	0	117150.7109	5941.518555	0	19771.26563
P30153	0	372692.75	0	0	0	0	0	1572.302612	0	0	20050.95898	0	0	2774.976563	8999.836914	4698.366699	1987.862549	3090.261719	14706.91504	2664.387939	0	2227.391357	0	1468.320068	0	0	2970.458984	0	702.3278198	1260.235474	3540.758545	0	9902.907227	3733.028809	3547.256592	0	7347.949219	17242.44336	43568.09375	20176.98633	10100.91016	13347.71582	8470.008789	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P43155	0	0	0	0	0	0	5809.706055	10032.84375	15974.53125	0	0	0	978.7371826	19754.05078	0	0	0	18697.67969	15319.17578	0	34739.38672	19286.75391	19671.70117	0	9842.907227	38402.88281	1508.243164	27628.71484	41799.06641	18553.67773	25305.41211	36454.53906	35757.375	11403.68652	14317.42285	0	16129.39941	44335.65234	28967.7793	2675.704346	33546.36719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P45877	0	32649.11328	0	4044.052246	0	0	0	0	9001.516602	0	13715.29395	4937.500977	0	0	0	0	10820.58203	0	0	4072.415527	2933.385742	6130.717773	0	0	0	0	4870.27002	0	0	0	4583.598145	4781.625977	5392.296387	1818.813843	1433.468506	9451.435547	14558.75586	59721.53516	137693.7344	198644.1875	34592.57422	14064.73633	11904.74316	6395.650391	6320.41748	3060.46875	0	0	0	0	0	0	0	0	0	0	0
P46939	3057.608154	298896.5	0	0	2671.448975	1614.420166	2329.383789	3079.872559	0	3498.497559	0	2214.715332	6078.55127	6432.663086	4014.56958	9811.160156	7851.885742	8930.535156	16606.9043	18074.39258	31752.68945	57910.27734	23311.93359	10791.83398	371.1890564	17996.36719	4647.34668	0	4273.452637	0	3426.002197	0	0	0	0	0	0	0	5830.508301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P54920	0.306879044	557357.4375	0	0	0	7534.242676	0	0	0	0	45611.85547	0	0	15202.11523	0	0	0	0	12715.02441	9877.101563	25263.90625	24991.58984	19808.48828	20285.0332	19525.55859	0	0	22306.42188	36076.70703	16878.01172	14927.87695	11821.58398	38514.71875	41331.07031	3223.053223	0	0	0	0	0	4460.345215	15128.62695	12749.10645	18962.10547	14841.125	5710.216797	0	0	0	0	0	0	0	0	0	0	0
P60228	0	182420.9844	639.7283325	0	3711.179199	0	0	14193.54297	692.147522	0	18780.92578	3006.384033	58163.58203	51763.71094	47589.21094	74555.3125	77483.99219	87429.23438	395563.9375	74816.92188	33604.67188	0	51567.23438	7867.268066	0	0	0	0	4916.669434	1024.286255	3559.9375	5228.98291	0	0	0	0	0	0	0	0	0	5841.907227	0	1590.46582	0	0	12947.03906	0	0	0	0	0	0	0	2686.425293	0	0
P61165	0	0	1675.140381	3488.894531	0	0	1267.35144	3605.964355	5845.949219	6230.792969	0	4624.575195	4092.196045	8644.290039	4635.791016	16458.91016	22260.83984	15676.57031	74209.55469	26128.35352	42805.26563	89950.94531	42290.40625	43295.48438	30670.24023	159708.3125	34919.85938	47936.84766	41772.34766	11701.20117	7638.702148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q06136	0	0	8855.444336	0	0	0	10706.62109	33483.51172	33680.33594	26396.43164	24283.48242	21607.55859	28955.20508	29002.47852	11675.13477	9489.166016	0	31859.80859	14612.52344	23246.96875	20166.90625	10643.32617	15210.04297	0	14835.34961	14875.14648	0	15468.08105	0	0	0	14667.30957	27598.04883	28770.82422	0	0	0	20610.51172	40253.1875	40606.22656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q07866	0	69137.25	0	5140.629395	2902.657715	8993.865234	3615.081543	4865.053711	3411.806152	4252.066895	10384.79004	11252.35742	12348.62793	11334.00488	13456.84961	16526.01172	19582.32031	19820.49414	54115.72266	32146.58594	68222.64844	100991.3438	61418.97656	40877.4375	18098.70313	7725.69873	4720.243652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5937.478516	0	0	0	0	0	0	0	0	0	0
Q12802	0	35522.8125	971.2519531	2692.723633	2818.424805	3319.814209	2132.238037	4429.46875	5305.778809	8099.761719	8125.248535	16698.05859	25330.51367	20814.07031	10455.11426	7034.633301	5464.737305	6430.660156	7404.939941	5537.73877	1649.323364	5629.290527	1964.28125	4287.963867	0	1811.925537	0	10530.13965	10792.20313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q13492	0	45144.30469	0	0	0	0	0.246130943	0	1296.445923	0	0	0	2041.180176	0	0	317.5430603	0	1784.726807	0	0	3612.671387	5523.476074	1347.784058	4826.117676	2627.424316	9339.71582	5132.25293	4237.638184	3426.494141	2671.343994	7106.716309	7677.226563	4162.171875	3006.696045	5972.17334	7636.227539	9965.139648	32075.94336	104962.7734	33357.28516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q13557	0	103561.0078	0.260536194	1188.608398	4425.558105	1078.186401	3217.765625	2281.890137	2071.664795	1967.253052	5365.880859	2193.25708	5524.013672	14402.89746	4758.800293	12360.29492	16620.26953	23009.07031	88616.57813	92677.85156	153751.7344	92965.03125	10671.2041	3559.291016	0	0	1713.303101	2483.795654	0	0	0	1824.634033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q4KWH8	0	135935.5625	0	0	1854.21521	0	0	0	3119.137451	0	0	0	8778.62207	7014.009766	0	0	18312.9668	0	37853.46094	13700.76855	0	0	12623.04297	6395.75293	12291.28613	32413.46875	24562.0332	22006.35156	87149.53125	90648.30469	141800.9063	340491.8125	1467657.25	57351.42969	39602.61719	66691.5	267858.9063	1616255.5	483352.0625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5989.927734
Q6EMK4	0	0	0	0	0	0	0	0	0	0	0	0	0	457.9227295	6007.297852	32959.19922	3304.157227	18914.95898	34736.44531	42184.44531	44533.15625	47700.20313	29901.76758	41222.96094	31759.41797	94216.65625	58760.1875	64045.09766	79825.71094	36020.91406	73539.45313	118418.7109	125743.5781	71836.625	72253.8125	58281.125	39348.14063	38987.50781	8686.769531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6PIU2	0	0	0	0	0	0	0	12515.58008	0	0	0	0	15919.77148	0	24026.53516	0	5233.220215	0	23025.69531	26187.93164	36048.94531	40778.76563	32238.21875	25899.99023	29483.12305	35459.64453	0	45543.64844	46157.90625	22038.93164	5595.068359	41598.84375	46222.61328	31369.66016	30308.92188	0	48344.29297	96764.70313	103698.7734	138213.75	75570.67969	16323.33398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6WKZ4	0	38603.51953	0	0	0	0	0.167432785	0	0	0	0	645.5474243	937.734375	2602.93457	1446.689697	1858.414795	2572.931641	1355.20874	4923.867676	1483.601318	4470.678711	5902.538086	3769.512695	4571.56543	3149.038086	3573.44751	9926.845703	2315.80542	0.213705063	974.7226563	1954.134521	6159.263672	7187.976563	3758.125	0	0	0	0	6076.406738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6Y1H2	0	21203.30664	370.3714294	0	0	0	0	0	0	0	1251.838501	0	0	1172.091797	0	2876.953369	3091.752197	2371.285889	5871.833984	3385.424805	3000.685547	4637.477051	31735.11133	0	0	7777.007813	2231.831787	5520.603516	3009.07666	1554.438843	3686.324463	7836.867676	4975.086426	3310.595703	2098.57251	3180.352783	27992.11133	37321.11328	30943.4375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8IVL6	0	0	0	0	0	0	0	0	0	16557.65039	0	0	0	0	0.286837578	29480.64453	23836.3457	21384.89063	0.190704346	23318.41797	23697.63477	13407.23535	25351.29883	0	0	32811.625	24480.12109	26180.82813	21636.02344	12452.37207	14015.6709	19700.41406	27964.49805	22677.39063	32593.97852	39824.65234	48766.20313	165945.9375	141230.6875	89868.79688	0	0	0	0	0	13752.14258	0	0	0	0	0	0	0	0	0	0	0
Q8TB61	0	0	0	0	0	0	0	0	0	0	0	3298.745117	0	3094.369629	0	3997.16626	5499.541992	5031.007813	9776.711914	3713.289063	0	25341.61523	17389.9375	52843.68359	5509.759277	53250.10938	5520.882324	39525.82422	49803.61328	25790.09766	39590.67969	59340.66797	63000.14063	48291.23047	31653.45508	16088.88867	93449.53906	155710.3438	400372.75	62022.375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8WX93	0	47534.52344	0	1047.991821	0	0	0	2566.927002	0	0	0	0	0	0	0	10465.83984	1130.704346	12718.70605	17263.56836	16558.01172	4728.657227	13407.39844	10309.29102	0	641.1566772	0	10769.70215	7763.125	15864.45117	8057.342773	14873.16406	20420.82617	23610.7168	19273.03125	14181.38965	16378.97559	23306.57617	30556.71875	27097.02734	3300.812988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q92783	0	50702.49219	205.3053436	0.25459671	1193.24353	0	0	0	0	0	5222.282227	0	0	0	0	0	0	0	4726.287109	0	1585.409058	3056.371094	611.4973755	2600.336182	1731.230469	22157.70703	8367.500977	24928.05859	40608.29688	9009.244141	12454.26563	9009.449219	4357.799805	0	1286.81543	0	0	0	13093.71582	0	0	0	1114.43457	0	0	0	4418.38916	0	1169.122803	0	0	1695.153198	0	0	460.8985291	0	0
Q92878	0	142660.6406	0	1710.699341	0	8444.558594	5973.54541	10394.70898	0	9840.373047	0	7355.554688	11299.63965	33350.17969	23963.3125	47180.44922	37907.39844	45345.32031	161403.8438	35906.03906	31325.59766	25727.58203	29134.67383	14260.9873	12328.13867	30168.72656	0	0	0	0	0	0	0	0	0	0	0	0	32696.93945	0	0	0	0	2895.778809	0	3340.417236	0	0	0	0	0	0	0	0	9813.917969	10243.55371	0
Q92922	0	23113.56641	7602.215332	5445.838867	3077.400635	2896.995117	1416.435181	4330.615723	5504.528809	7320.339355	6627.810059	7349.033203	17388.39453	27976.77148	25066.08398	16447.83203	12577.61719	11217.85742	19819.1582	11960.84375	9214.115234	0	6206.467285	13166.71484	0	0	0	0	54056.76953	0	0	0	0	0	0	0	0	0	0	0	9994.479492	0	0	386.3157959	0	0	0	0	0	0	0	0	0	0	7458.846191	0	0
Q93063	0	0	0	0	0	0	0	3252.589355	0	0	0	6463.311035	0	9971.648438	0	9808.745117	12111.45215	16717.55664	26274.84766	19574.1875	23662.62695	27955.11523	19436.95117	17721.07422	12066.83008	30149.28516	17347.07227	15285.98438	15463.9707	8798.524414	10245.55566	17650.57031	17232.78906	8193.259766	6926.277344	0	0	11957.08105	21969.02344	17299.74805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9BSF4	0	0	0	0	0	0	0	0	0	168.9384155	2444.162109	0	12763.84766	12386.2207	19628.02148	14016.88477	14006.85156	9352.3125	26202.57227	9756.137695	12004.18848	21082.06836	9463.162109	4877.046875	0	23649.22266	19552.07227	21236.71875	29751.5	16318.32422	40144.25781	56863.26172	58362.93359	29178.43555	10738.69141	4924.625977	5595.098145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9BXJ9	0	93802.78125	0	0	0	0	0	0	0	0	11396.88672	0	2537.536377	2166.178955	0	0	6552.057129	0	9364.015625	10915.08594	8657.070313	3728.737793	5784.899902	13416.32227	460.8036194	18621.51367	13523.23633	470.5700684	4500.711914	10492.94922	11741.46387	11821.13281	15497.05664	12243.90039	14159.60352	18993.41016	40485.60547	26831.48047	2783.659668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9BXK5	0	60854.77734	0	2222.137207	0	3229.132324	0	0	0	1887.216431	0	45123.42578	0	0	0	0	223268.0156	0	26944.04883	11244.64355	61836.06641	88778.77344	51916.70313	47889.42578	35388.26563	116273.1719	13329.49707	36392.69531	48616.25	21511.19531	33931.04297	43592.32031	44335.86328	17233.29102	13251.19922	4058.627686	15947.27246	21807.92383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9BZG1	0	0	584.7571411	931.7675781	0	0	0	405.0194092	0	525.5082397	9105.047852	0	1870.256348	1599.757813	0	1828.265015	2128.975586	1832.758911	1611.404907	2081.665771	1504.842651	2728.333252	2147.862793	0	1352.385376	2278.931885	3154.147949	0	0	1031.954712	16544.33008	0	0.235136032	0	0	0	0	4479.100098	8268.481445	0	0	0	0	2499.375244	20154.83203	3523.903564	0	0	0	0	0	0	0	0	0	0	0
Q9H0B6	0	129929.6484	0	0	4043.199463	4006.39917	4464.854492	4808.383301	7670.92041	5655.077148	8825.914063	8377.020508	10913.17578	15687.34473	16434.22461	12952.5332	21236.5293	19262.4707	80191.5625	37931.86328	72730	105779.8047	61826.76563	38684.32031	12948.33789	0	6108.684082	0	0	0	9786.150391	0	0	0	3170.939941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4535.072754	0	0	0	0	0	0
Q9H2G2	0	100009.75	0	0	3305.015625	1037.381226	2263.823486	6609.217285	155.8577271	8833.804688	6007.813477	333.1794739	7004.452637	22868.10938	0	20679.19531	27797.64258	19755.90625	98107.60156	21919.25391	20736.63086	30881.52148	14313.41406	5226.63623	11863.5498	27678.56836	8995.751953	8270.423828	13572.06445	5561.171875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9NY93	0	0	6651.477539	0	10601.80469	12543.67676	8645.75293	20029.17969	13320.86719	15364.82422	10432.28711	20977.14063	26194.25	17240.54102	16801.19727	0	28973.48047	18405.98047	29372.28516	16605.34766	23050.43164	21637.17773	13836.56543	22887.30859	14398.40039	28108.49219	0	0	52673.00391	0	0	0	0	0	0	0	0	222493.6563	30243.34375	17727.78906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9P003	0	0	0	0	0	0	0	0	0	20015.82227	0	26067.26172	0	40468.55469	37479.21484	0	39973.27734	43554.19531	63814.60156	0	80020.5	101847.7813	45044.45313	25370.80859	39836.26172	0	70557.82813	47024.69141	69827.92969	41023.79688	58781.49609	88071.27344	119998.1484	0	47631.29297	31065.00781	44411.79688	94570.47656	149242.9688	0	55104.92188	41754.17188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9UHD1	0	105501.4453	0	325.1312561	0	0.220674992	0	1235.708984	0	1015.618591	15530.96777	0	0	0	0	1310.690674	858.2119751	0	0	0	229.7582245	0	498.0575562	0	0	0	0	0	787.5031128	0	0	977.4063721	537.1618652	682.3445435	1657.663086	16531.04102	1022.289734	6436.668457	4869.345703	5704.168457	9161.486328	16462.20313	8945.798828	1510.73938	0	0	10476.33789	0	0	0	0	0	0	0	1476.450195	0	0
Q9Y6M0	0	0	0	0	0	0	0	0	0	0	6581.691406	23126.46094	31022.71875	22048.97266	30412.16992	40107.53125	57635.80078	19001.64258	124585.9688	67283.50781	82406.98438	120291.1563	104705.3281	73508.35938	84109.78125	248907.0938	89329.32813	70153.53125	121465.2344	62033.34766	92092.51563	81903.44531	47877.76172	22407.78516	7863.76709	0	16155.43164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O00220	0	0	0	0	0	0	5394.594727	13100.8457	12238.61133	12827.31152	10418.55566	0	12920.35059	7471.385742	0	10306.61133	0	9106.402344	0	11029.60645	27177.26367	28914.78125	22994.38086	37423.16406	20517.99219	36790.96484	26365.36328	32420.73047	30924.45313	13586.81348	21757.05078	15828.19824	10986.41211	17413.88477	14804.09375	0	19156.74414	0	17307.67578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O14936	0	84493.20313	0	0	0	0	0	0	0	0	0	0	3247.683105	9579.473633	14810.58496	4557.489746	20118.56641	11313.93359	11559.9375	5195.010254	8096.463867	5235.027344	3432.492676	1111.558716	6358.707031	18348.41602	14601.95996	10368.87598	29637.08789	21864.57227	26949.79102	7230.245117	8395.455078	1396.336426	0	6800.333008	14153.14746	63940.87891	10882.98438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O15230	0	18766.97852	20995.89063	25863.48438	41395.46484	19767.16016	23210.61914	46597.8125	44287.05859	62625.08203	76300.09375	113360.4141	253828.9063	117705.9063	6606.308594	18079.45117	0	235471.8906	9742.186523	15764.55762	7722.766113	14547.27051	24624.66406	120047.5938	0	14137.97754	0	5240.394531	0	7065.866699	0	0	0	0	0	0	18822.81641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8156.207031
O15400	0	130451.6094	0	0	0	3177.742188	0	0	0	0	0	15879.96387	20205.67578	6302.861816	11809.67188	25939.13477	0	42585.31641	48077.27344	31833.84375	50152.71094	35247.03516	35170.96875	29996.3457	27766.39063	34478.60156	38226.83203	38788.52734	52603.01563	23341.39453	34603.13281	31948.47266	37664.30469	28378	17526.75391	0	21846.59766	25218.29102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O75165	0	17677.05273	964.5809937	4245.096191	3481.807373	4259.968262	2835.700928	7324.591797	8256.494141	12698.33203	10480.93555	15573.93848	22863.14648	20526.7207	10830.58203	10045.4209	8783.744141	7128.700195	12703.2373	8540.896484	10906.29883	8221.248047	3019.776367	1388.772949	737.0743408	0	1887.58606	0	3145.749756	0	0	0	15119.77637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O94887	0	15617.58105	0	0	0	0	0	0	6874.73877	0	0	0	15076.96289	0	19312.99219	2940.246582	19364.22266	3112.27002	5975.661621	9537.818359	10606.54688	8426.887695	12889.53125	8429.6875	12262.3125	0	12916.39941	14718.25488	49232.72266	13006.3916	3542.713379	6491.242188	60819.96484	26544.60352	12350.39258	513469.375	31609.76172	18184.50195	959.503418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O95239	0	0	6191.990234	13940.66797	11785.51074	9448.378906	4216.587891	8820.771484	15587.81934	8728.27832	11332.0791	7191.341309	14711.87891	127834.5781	17058.27344	15480.68848	11917.62695	10687.27148	18050.54297	13286.55273	20960.29492	30048.28711	31750.5	24155.36719	10892.11035	22339.12891	13336.77441	15629.61133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8407.195313	0
O95487	0	52515.97266	0	0	538.3433228	0	0	1321.890381	612.4640503	2294.70874	0	0	0	0	1466.699463	7103.138672	10406.54492	225.4124908	13559.67285	16636.85156	6739.629395	8228.667969	4843.352539	9119.791992	6281.96875	6504.49707	8633.860352	12315.71387	14947.09473	17133.43164	32555.76953	42114.52344	25995.58398	6355.055176	4718.422852	0	0	0	0	0	0	0	0	0	0	0	16687.63867	0	0	0	0	0	0	0	0	0	0
P01859	0	7732570	8536.749023	39238.64063	33062.76172	28455.58594	0	37533.10547	22877.42773	34110.17969	27489.20313	42442.62891	61600.94531	0	175621.5781	221935.7656	298470.8125	231314.5313	629310.8125	0	0	0	0	76809.28125	0	120662.2813	0	0	0	11903.43555	34942.82813	0	0	0	0	0	16360.91211	45311.55469	74115.97656	0	0	119063.75	0	0	0	0	0	0	0	0	22189.64648	0	0	39141.83203	0	0	38730.80859
P09622	0	111136.3203	0	1652.38147	0	0	0	2297.723145	4870.845703	10363.56641	7364.109375	289.7406311	0	5021.587402	4392.217773	740.203186	3702.408447	0	0	0	0	0	0	0	0	1000122.813	0	0	3849.43042	3154.928223	3458.584229	15135.72949	10187.69727	11983.59668	18580.18945	27978.85547	12731.81543	16425.67773	27345.92578	286.3573914	1676.949219	6514.750977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2308.600586
